Lab code_x	Sample_category	Stall_corrected	Sample_Name	NC_053523.1 Gallus gallus	NC_022418.1 Anas poecilorhyncha	NC_012920.1 Homo sapiens	NC_013978.1 Columba livia	NC_013700.1 Nyctereutes procyonoides	NC_015526.1 Phasianus colchicus	NC_002008.4 Canis lupus	NC_030041.1 Ptyas mucosa	NC_001913.1 Oryctolagus cuniculus	NC_012095.1 Sus scrofa	NC_026063.1 Ovis orientalis	NC_021478.1 Rhizomys pruinosus	NC_018134.1 Ctenopharyngodon idella	KX964606.1 Erinaceus amurensis	NC_031447.1 Streptopelia orientalis	NC_003408.1 Coturnix japonica	NC_066925.1 Micropterus punctulatus	NC_015987.1 Siniperca knerii	NC_006853.1 Bos taurus	NC_011638.1 Rattus tanezumi	NC_015888.1 Tachysurus fulvidraco	NC_001700.1 Felis catus	NC_015236.1 Gallinula chloropus	NC_012901.1 Blattella germanica	NC_039888.1 Anser albifrons	NC_011389.1 Naja atra	NC_025316.1 Lepus sinensis	NC_015614.1 Pseudorasbora parva	NC_031332.1 Ruditapes philippinarum	NC_035976.1 Carassius auratus	NC_011075.1 Sinonovacula constricta	NC_062716.1 Lepidoglyphus destructor	KR866125.1 Capra hircus	JX978723.1 Channa argus	NC_056622.1 Mizuhopecten yessoensis	NC_003489.1 Ictalurus punctatus	NC_001960.1 Salmo salar	NC_011710.1 Larimichthys crocea	NC_004069.1 Muntiacus reevesi	NC_020645.1 Arctonyx collaris	NC_003192.1 Monopterus albus	NC_004926.1 Andrias davidianus	NC_018367.1 Marmota himalayana	NC_062715.1 Blomia tropicalis	KR816507.1 Hystrix brachyura	NC_028049.1 Ptyas dhumnades	NC_009626.1 Penaeus vannamei	NC_029215.1 Calliphora chinghaiensis	NC_049858.1 Ctenocephalides felis	NC_008066.1 Chlorocebus sabaeus	NC_015073.1 Macrobrachium nipponense	NC_014866.1 Silurus meridionalis	KX585864.1 Accipiter gularis	NC_013183.1 Scophthalmus maximus	NC_026079.1 Tyrophagus putrescentiae	KX641475.1 Uranoscopus tosae	NC_035866.1 Myocastor coypus	NC_005037.1 Portunus trituberculatus	NC_023823.1 Neocaridina denticulata	NC_007895.1 Sepia officinalis	NC_023839.1 Liposcelis decolor	NC_008434.1 Vulpes vulpes	NC_012569.1 Scylla olivacea	JX534239.1 Harpadon nehereus	NC_060839.1 Clogmia albipunctata	NC_023803.1 Paramisgurnus dabryanus	NC_068236.1 Pelodiscus sinensis	NC_048990.1 Carpoglyphus lactis	NC_028229.1 Strongyloides venezuelensis	NC_026529.1 Vulpes lagopus	NC_029403.1 Paguma larvata	NC_056403.1 Ophichthys cuchia	NC_024586.1 Pomacea canaliculata	MN400429.1 Melogale moschata	NC_008140.1 Podiceps cristatus	NC_048988.1 Abbottina binhi	NC_020338.1 Luciobarbus capito	NC_031362.1 Haliotis discus	NC_024559.1 Lycodon rufozonatus	NC_024927.1 Anadara sativa	NC_016956.1 Periplaneta americana	NC_018549.1 Blattella bisignata	NC_020637.1 Mustela sibirica	NC_025504.1 Liposcelis entomophila	NC_025503.1 Liposcelis entomophila	NC_005292.1 Haemaphysalis flava	NC_008644.1 Hemibarbus barbus	NC_006880.1 Macrobrachium rosenbergii	NC_013184.1 Dermatophagoides farinae	NC_020046.1 Epinephelus fuscoguttatus	NC_046756.1 Epophthalmia elegans	NC_056354.1 Alectryonella plicatula	NC_023258.1 Pampus echinogaster	NC_001640.1 Equus caballus	OM736804.1 Monopterus albus	NC_013246.1 Charybdis japonica	NC_004419.1 Polyodon spathula	AP011213.1 Elopichthys bambusa	NC_038207.1 Histiostoma feroniarum	NC_021763.1 Micropercops swinhonis	NC_027503.1 Pomacea maculata	NC_014809.1 Meretrix lusoria	NC_009687.1 Argopecten irradians	NC_006295.1 Bubalus carabanensis	NC_027961.1 Plodia interpunctella	NC_007439.1 Lates calcarifer	NC_022707.1 Trachinotus ovatus	NC_024103.1 Botrylloides leachii	NC_006992.1 Eriocheir sinensis	NC_036351.1 Amphioctopus marginatus	CM045469.1 Aix galericulata	NC_030633.1 Mytilus chilensis	NC_003128.3 Buteo buteo	NC_036948.1 Channa gachua	NC_061250.1 Spirometra ranarum	NC_048487.1 Mercenaria mercenaria	NC_047480.1 Benthosema pterotum	NC_022721.1 Rhodeus sinensis	NC_014342.1 Oratosquilla oratoria	NC_023253.1 Physella acuta	NC_038219.1 Bubo bubo	NC_007691.1 Cygnus columbianus	NC_035106.1 Diploscapter coronatus	NC_067498.1 Chortoglyphus arcuatus	NC_010773.1 Toxocara cati	NC_024751.1 Caridina gracilipes	NC_002355.1 Bombyx mori	NC_024733.1 Mytilus coruscus	NC_020585.1 Alectoris chukar	NC_065213.1 Eisenia fetida	NC_010197.1 Bugula neritina	NC_028725.1 Tyrophagus longior	NC_020048.1 Bufo tibetanus	NC_030518.1 Echinochasmus japonicus	NC_009579.1 Coilia nasus	NC_069637.1 Hystrix indica	NC_020028.1 Atrina pectinata	NC_059757.1 Eophileurus chinensis	NC_027605.1 Elaphe schrenckii	NC_016420.1 Scomberomorus niphonius	NC_041412.1 Dasyhippus barbipes	NC_029252.1 Rhinogobius cliffordpopei	NC_005033.1 Hemiechinus auritus	NC_013568.1 Rotaria rotatoria	NC_000933.1 Metridium senile	NC_013434.1 Oryzias sinensis	NC_011626.1 Takifugu obscurus	NC_042168.1 Trichiurus haumela	NC_025923.1 Botaurus stellaris	NC_039104.1 Rhizomys sumatrensis	NC_041647.1 Jaydia lineata	NC_023080.1 Babylonia areolata	NC_013815.1 Metastrongylus salmi	NC_018536.1 Galba pervia	NC_025580.1 Accipiter nisus	NC_009711.1 Reinhardtius hippoglossoides	JX181763.1 Hoplobatrachus rugulosus	NC_051486.1 Monomorium pharaonis	NC_014861.1 Rattus tunneyi	NC_012389.1 Rattus exulans	NC_025521.1 Scolopax rusticola	NC_021469.1 Ascidiella aspersa	NC_030764.1 Sitophilus zeamais	NC_024939.1 Prochilodus lineatus	NC_026124.1 Rhizomys sinensis	NC_029755.1 Neoscona nautica	NC_046036.1 Carpophilus dimidiatus	NC_025500.1 Fulica atra	NC_026709.1 Sinobdella sinensis	NC_024430.1 Paracanthobrama guichenoti	NC_023828.1 Lophius litulon	NC_015101.1 Mauremys megalocephala	NC_008449.1 Plectropomus leopardus	NC_036369.1 Otocyon megalotis	LC541478.1 Columba janthina	NC_006076.1 Periplaneta fuliginosa	NC_034296.1 Glaucidium cuculoides	NC_029771.1 Danio albolineatus	NC_016870.1 Seriola dumerili	NC_056780.1 Acanthopagrus latus	NC_022854.1 Misgurnus bipartitus	NC_061975.1 Parasitus fimetorum	NC_025637.1 Vanellus vanellus	NC_030603.1 Copsychus saularis	NC_029457.1 Metapenaeopsis dalei	NC_026082.1 Accipiter virgatus	NC_025225.1 Channa asiatica	NC_014295.1 Apis cerana	NC_048989.1 Columba hodgsonii	NC_023453.1 Protaetia brevitarsis	MF804538.1 Channa lucius	NC_026712.1 Pseudolaubuca sinensis	Sequencing run	Lab code_y	Sample type	Sample category	Stall ID
HJ200028-20200112-1	market_stall_wildlife	West|9|35-37	SRR23971466	0	866	0	271	14	567	0	0	13	0	0	20	0	0	170	0	0	0	0	260	0	0	20	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	570	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971466	HJ200028-20200112-1	market_metagenome	market_stall_wildlife	West|9|35-37
HJ200029-20200112-1	market_stall_wildlife	West|9|35-37	SRR23971467	0	315	0	28	0	33	0	0	0	20	0	0	0	0	24	0	0	0	0	14	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971467	HJ200029-20200112-1	market_metagenome	market_stall_wildlife	West|9|35-37
HJ200030-20200112-1	market_stall_wildlife	West|9|35-37	SRR23971468	2071	2779	144	166	200	1051	55	0	246	32	0	321	31	28	447	13	0	0	0	62	35	0	69	0	59	0	33	0	0	0	0	1452	0	0	0	0	0	0	0	26	0	0	0	904	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971468	HJ200030-20200112-1	market_metagenome	market_stall_wildlife	West|9|35-37
HJ200031-20200112-1	market_825	West|8|25	SRR23971469	49	12	16467	0	0	0	24	1580	0	0	13	0	0	1415	0	14	0	0	0	20	0	0	0	17	0	21	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971469	HJ200031-20200112-1	market_metagenome	market_825	West|8|25
HJ200032-20200112-1	market_825	West|8|25	SRR23971470	33	0	45	0	0	0	0	144	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971470	HJ200032-20200112-1	market_metagenome	market_825	West|8|25
HJ200033-20200112-1	market_825	West|8|25	SRR23971471	21	0	23	0	0	0	0	279	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971471	HJ200033-20200112-1	market_metagenome	market_825	West|8|25
HJ200034-20200112-1	market_825	West|8|25	SRR23971472	29	0	137	0	0	0	0	1608	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971472	HJ200034-20200112-1	market_metagenome	market_825	West|8|25
F13	market_west_Jan1	West|11|15	SRR23971473	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971473	F13	sars2_amplicon	market_west_Jan1	West|11|15
HJ200035-20200112-1	market_825	West|8|25	SRR23971474	88	0	85	16	0	0	17	1175	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	48	0	145	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971474	HJ200035-20200112-1	market_metagenome	market_825	West|8|25
HJ200036-20200112-1	market_825	West|8|25	SRR23971475	0	0	21	0	0	0	0	479	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971475	HJ200036-20200112-1	market_metagenome	market_825	West|8|25
HJ200038-20200112-1	market_825	West|8|25	SRR23971476	212	12	79	14	0	0	10	766	0	16	0	0	0	681	0	34	0	0	0	599	0	0	104	0	0	140	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971476	HJ200038-20200112-1	market_metagenome	market_825	West|8|25
HJ200039-20200112-1	market_825	West|8|25	SRR23971477	11	0	14	0	0	0	0	93	0	0	10	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971477	HJ200039-20200112-1	market_metagenome	market_825	West|8|25
HJ200040-20200112-1	market_825	West|8|25	SRR23971478	144	34	133	14	0	0	0	547	0	0	12	0	0	2039	0	0	0	0	0	17	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971478	HJ200040-20200112-1	market_metagenome	market_825	West|8|25
HJ200041-20200112-1	market_stall_wildlife	West|8|36-38	SRR23971479	519	248	0	229	32	538	19	261	34	0	0	165	0	0	68	0	0	0	0	20	0	0	0	0	42	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	SRR23971479	HJ200041-20200112-1	market_metagenome	market_stall_wildlife	West|8|36-38
HJ200042-20200112-1	market_stall_wildlife	West|8|36-38	SRR23971480	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	21	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	14025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971480	HJ200042-20200112-1	market_metagenome	market_stall_wildlife	West|8|36-38
HJ200043-20200112-1	market_stall_wildlife	West|8|36-38	SRR23971481	78	51	28	198	155	276	0	63	0	0	0	47	0	0	36	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971481	HJ200043-20200112-1	market_metagenome	market_stall_wildlife	West|8|36-38
HJ200044-20200112-1	market_stall_wildlife	West|8|36-38	SRR23971482	46	429	0	167	301	79	32	0	0	20	0	33	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971482	HJ200044-20200112-1	market_metagenome	market_stall_wildlife	West|8|36-38
HJ200045-20200112-1	market_stall_wildlife	West|8|36-38	SRR23971483	801	156	30	52	233	872	12	41	0	29	0	190	0	592	1468	0	0	0	0	0	0	0	219	0	521	147	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971483	HJ200045-20200112-1	market_metagenome	market_stall_wildlife	West|8|36-38
B5	market_west_Jan1	West|5|6-8	SRR23971484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971484	B5	sars2_amplicon	market_west_Jan1	West|5|6-8
HJ200046-20200112-1	market_stall_wildlife	West|8|36-38	SRR23971485	708	491	20	650	428	663	398	667	26	1281	0	915	0	0	649	0	0	0	0	0	0	0	715	0	383	326	312	0	0	0	0	0	0	0	0	0	0	0	22	0	0	42	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971485	HJ200046-20200112-1	market_metagenome	market_stall_wildlife	West|8|36-38
HJ200047-20200112-1	market_stall_wildlife	West|8|36-38	SRR23971486	76	99	25	31	260	420	14	0	28	0	0	62	0	0	175	0	0	0	0	0	0	0	22	0	31	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	28	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971486	HJ200047-20200112-1	market_metagenome	market_stall_wildlife	West|8|36-38
HJ200048-20200112-1	market_stall_wildlife	West|8|36-38	SRR23971487	81	425	0	27	5027	43	65	0	0	0	0	315	0	0	25	19	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SRR23971487	HJ200048-20200112-1	market_metagenome	market_stall_wildlife	West|8|36-38
